Temperature (K),Pression (Pa),Altitude above local surface (m),Monthly mean surface H2O layer (kg/m2),Monthly mean surface CO2 ice layer (kg/m2),Water vapor column (kg/m2),Water ice column (kg/m2),Water ice mixing ratio (mol/mol),Water ice effective radius (m),GCM perennial surface water ice (0 or 1),H column (kg/m2),H2 column (kg/m2),Electron number density (m-3),Total electronic content
222.666,715.391,10.0,0.000307376,0.0,0.0241344,0.00126557,2.73814e-05,1.84701e-05,0.0,1.40102e-08,0.000203759,0.306546,9234790000.0
219.662,723.104,10.0,0.000697594,0.0,0.0238899,0.00197579,3.95709e-05,1.97045e-05,0.0,1.65774e-08,0.000203087,0.292465,9801510000.0
216.834,741.156,10.0,0.00225501,0.0,0.0263784,0.00318598,5.97551e-05,1.50352e-05,0.0,1.8951e-08,0.000205057,0.277947,10157200000.0
215.224,742.535,10.0,0.0037355,0.0,0.0286784,0.00432518,7.50605e-05,1.23148e-05,0.0,2.08013e-08,0.000203207,0.263676,10271500000.0
211.098,757.115,10.0,0.0136958,0.0,0.0310319,0.00542783,8.68574e-05,1.95445e-05,1.0,2.20091e-08,0.000205855,0.266441,10195600000.0
212.999,757.582,10.0,0.0359503,0.0,0.0341315,0.00602818,8.50554e-05,2.73745e-05,0.0,2.26108e-08,0.000205181,0.260345,9968450000.0
208.152,729.933,10.0,3.26065,0.0,0.032904,0.00597026,0.000112673,3.11937e-05,0.0,2.26659e-08,0.000197394,0.253059,9610450000.0
205.589,639.532,10.0,0.0973824,0.0,0.028959,0.00516741,0.000120463,3.32824e-05,1.0,2.25598e-08,0.000172686,0.22167,9011150000.0
202.195,579.218,10.0,0.0358143,0.0,0.0238169,0.00461813,0.000134775,2.74864e-05,1.0,2.30906e-08,0.000156497,0.205079,8788960000.0
141.112,294.986,10.0,3.23983,2628.9,1.01042e-06,2.25296e-05,6.0639e-06,5.18135e-06,0.0,2.41154e-08,0.00020842,1.11447,14094500000.0
141.701,322.441,10.0,0.0324953,699.427,1.02463e-06,5.16169e-05,1.02909e-05,5.89865e-06,0.0,2.30839e-08,0.000233432,1.27738,14218500000.0
142.255,391.568,10.0,0.0479572,692.455,1.22402e-06,8.9652e-05,1.13459e-05,6.07908e-06,0.0,2.27074e-08,0.000267847,1.49667,17018100000.0
143.003,349.325,10.0,0.0668323,674.851,1.59274e-06,0.000101803,1.31897e-05,5.78704e-06,0.0,2.22029e-08,0.000198269,1.24222,25142200000.0
144.067,380.583,10.0,0.0662221,639.216,2.37046e-06,0.000183395,1.85297e-05,5.49477e-06,0.0,2.17446e-08,0.000190818,1.24722,39843900000.0
145.637,450.456,10.0,0.0463703,594.574,4.17962e-06,0.000356636,2.69414e-05,5.75742e-06,0.0,2.08049e-08,0.000207578,1.1854,60332200000.0
146.382,424.236,10.0,0.0326274,528.839,8.61468e-06,0.000449399,3.19717e-05,6.26898e-06,0.0,1.89407e-08,0.00017679,0.831847,81587400000.0
147.561,452.915,10.0,0.0406265,407.455,2.28653e-05,0.000665437,3.22074e-05,7.02482e-06,0.0,1.58751e-08,0.000178709,0.753067,96611300000.0
148.059,384.354,10.0,0.042477,256.36,5.84861e-05,0.000543516,2.88377e-05,7.8996e-06,0.0,1.22865e-08,0.000140152,0.547901,101169000000.0
149.923,404.264,10.0,0.0350976,147.09,0.000185143,0.000667408,3.56328e-05,8.79406e-06,0.0,9.4382e-09,0.000141364,0.470574,93848500000.0
157.973,415.448,10.0,0.0224868,33.8577,0.000443765,0.00074006,5.02815e-05,1.02435e-05,0.0,7.7089e-09,0.000140251,0.474929,80939500000.0
171.879,475.345,10.0,0.0189958,9.49534e-06,0.000948092,0.000934082,6.72923e-05,1.11975e-05,0.0,6.81023e-09,0.00015892,0.93472,64053500000.0
183.632,462.918,10.0,0.00588238,0.0,0.00173772,0.0010069,0.000102087,1.17343e-05,0.0,6.34673e-09,0.000151869,0.936689,45648100000.0
190.892,420.948,10.0,0.0044102,0.0,0.00269297,0.000715403,9.46774e-05,1.51651e-05,0.0,6.13983e-09,0.000135809,0.82877,30794800000.0
196.311,478.843,10.0,0.000228412,0.0,0.00436493,0.000442159,5.41556e-05,1.37286e-05,0.0,6.12454e-09,0.00015463,0.87659,21302700000.0
203.768,464.962,10.0,4.7926e-06,0.0,0.00516133,0.000103485,1.32073e-05,1.14331e-05,0.0,6.21409e-09,0.000148791,0.782872,14437200000.0
210.268,455.469,10.0,2.13792e-09,0.0,0.00563131,8.30056e-06,1.16538e-07,0.0,0.0,6.35914e-09,0.000144713,0.702592,10501400000.0
214.568,441.758,10.0,8.24747e-14,0.0,0.00598998,8.86943e-06,1.68118e-12,0.0,0.0,6.52658e-09,0.00013972,0.634661,8408430000.0
216.37,504.34,10.0,1.27813e-16,0.0,0.00773454,1.27366e-05,2.35745e-14,0.0,0.0,6.70576e-09,0.000160336,0.688845,7675060000.0
217.42,520.575,10.0,7.68128e-19,0.0,0.00844288,1.695e-05,9.32057e-16,0.0,0.0,6.87234e-09,0.000165546,0.680237,7623460000.0
220.244,585.055,10.0,1.0505e-19,0.0,0.0102184,2.17936e-05,1.54682e-16,0.0,0.0,7.05522e-09,0.000186424,0.715424,7520270000.0
222.703,588.305,10.0,1.10717e-20,0.0,0.0110928,2.87463e-05,1.36859e-17,0.0,0.0,7.25922e-09,0.000187048,0.666586,7359020000.0
224.288,612.224,10.0,9.42919e-21,0.0,0.012791,4.0496e-05,1.12352e-17,0.0,0.0,7.45112e-09,0.000193876,0.642348,7159110000.0
224.784,644.067,10.0,1.70849e-20,0.0,0.0149476,6.56287e-05,2.03474e-17,0.0,0.0,7.56382e-09,0.000202119,0.621619,6740990000.0
225.45,646.367,10.0,1.14875e-20,0.0,0.0169044,0.000122383,1.41571e-17,0.0,0.0,7.55755e-09,0.000199668,0.555267,6036610000.0
226.506,639.376,10.0,4.58183e-21,0.0,0.0186159,0.000221229,6.32211e-18,0.0,0.0,7.47081e-09,0.000194079,0.46989,5327660000.0
227.422,635.466,10.0,1.10404e-21,0.0,0.0196764,0.000315077,1.53169e-18,0.0,0.0,7.37992e-09,0.000190383,0.401423,4791130000.0
227.644,607.699,10.0,0.0,0.0,0.0195049,0.000357694,3.06686e-23,0.0,0.0,7.31618e-09,0.00018059,0.348248,4492240000.0
228.174,604.256,10.0,2.32973e-22,0.0,0.0202155,0.000357531,3.10958e-19,0.0,0.0,7.2776e-09,0.000178788,0.328142,4369930000.0
229.54,601.72,10.0,3.01314e-21,0.0,0.0209552,0.000303104,6.96066e-18,0.0,0.0,7.25049e-09,0.000177677,0.316383,4332710000.0
231.213,601.985,10.0,1.40812e-19,0.0,0.0215075,0.000221745,1.38555e-16,0.0,0.0,7.22379e-09,0.000177692,0.311883,4393380000.0
232.65,627.513,10.0,8.24018e-20,0.0,0.0229075,0.000192988,9.75507e-17,0.0,0.0,7.18963e-09,0.000185219,0.322282,4574650000.0
233.305,659.998,10.0,2.31361e-19,0.0,0.0247059,0.000210218,2.01487e-16,0.0,0.0,7.16179e-09,0.000194564,0.334246,4843720000.0
233.151,645.622,10.0,5.98761e-18,0.0,0.0248468,0.000249281,6.08495e-15,0.0,0.0,7.19333e-09,0.000189794,0.316239,5126110000.0
232.93,641.374,10.0,1.80895e-11,0.0,0.0250446,0.000337007,1.51355e-11,0.0,0.0,7.38326e-09,0.000187949,0.301448,5426170000.0
231.893,652.123,10.0,2.54214e-09,0.0,0.0261813,0.000433007,1.36391e-07,0.0,0.0,7.82115e-09,0.00019038,0.293579,5991610000.0
229.979,699.904,10.0,9.17557e-08,0.0,0.0290406,0.00055325,7.3371e-07,0.0,0.0,8.61012e-09,0.000203059,0.30244,6715940000.0
228.962,706.743,10.0,4.36856e-07,0.0,0.029251,0.000722642,2.98459e-06,3.64143e-06,0.0,9.83066e-09,0.000204001,0.299616,7482320000.0
227.238,714.273,10.0,6.48498e-05,0.0,0.0286464,0.000934759,1.06015e-05,1.02057e-05,0.0,1.1578e-08,0.000204984,0.301514,8296580000.0
224.519,719.27,10.0,0.000229996,0.0,0.0269584,0.0011935,1.97721e-05,1.04898e-05,0.0,1.38483e-08,0.000204678,0.298485,9089690000.0
221.404,728.338,10.0,0.000523147,0.0,0.0256084,0.00189069,3.46159e-05,1.89962e-05,0.0,1.639e-08,0.000204814,0.291124,9755550000.0
218.578,741.192,10.0,0.00179408,0.0,0.0266952,0.00307026,5.16859e-05,1.56902e-05,0.0,1.8786e-08,0.000205455,0.279081,10160700000.0
215.983,748.238,10.0,0.00485715,0.0,0.0288932,0.0043028,7.24078e-05,1.29025e-05,0.0,2.06877e-08,0.000204988,0.267221,10291900000.0
213.237,760.852,10.0,0.0179918,0.0,0.0314617,0.00531377,8.27638e-05,1.07708e-05,0.0,2.19449e-08,0.00020698,0.265905,10215700000.0
211.222,760.335,10.0,0.0168408,0.0,0.0341894,0.00594923,8.64458e-05,2.44946e-05,1.0,2.26036e-08,0.000205985,0.263605,10015500000.0
208.423,726.674,10.0,3.96665,0.0,0.0326236,0.00587511,0.000112069,2.99958e-05,0.0,2.26995e-08,0.000196549,0.251577,9625430000.0
205.01,665.104,10.0,0.131776,0.0,0.0312844,0.00557179,0.000121769,3.28232e-05,1.0,2.25794e-08,0.000179446,0.23104,8991820000.0
202.195,579.386,10.0,0.0358143,0.0,0.0238307,0.00462049,0.000134775,2.74864e-05,1.0,2.30907e-08,0.000156542,0.205139,8788960000.0
141.112,291.09,10.0,3.23983,2628.9,1.00945e-06,2.21427e-05,6.06385e-06,5.18135e-06,0.0,2.4114e-08,0.000205149,1.09974,14094500000.0
141.662,325.582,10.0,0.0309538,696.921,1.02505e-06,5.07845e-05,1.0094e-05,5.86621e-06,0.0,2.30249e-08,0.000236521,1.29881,14176100000.0
142.189,331.82,10.0,0.0428114,690.157,1.20534e-06,6.56628e-05,1.08787e-05,6.03863e-06,0.0,2.26369e-08,0.000213629,1.26018,16980500000.0
142.968,346.304,10.0,0.0673448,662.554,1.59432e-06,0.000102362,1.31016e-05,5.72931e-06,0.0,2.21006e-08,0.000195197,1.24589,24969200000.0
144.134,403.327,10.0,0.0704725,648.296,2.38298e-06,0.000204697,1.82575e-05,5.45696e-06,0.0,2.15854e-08,0.000203301,1.32376,39609800000.0
145.454,425.368,10.0,0.0391992,654.773,4.0637e-06,0.000312516,2.49425e-05,5.74801e-06,0.0,2.05727e-08,0.000193092,1.07814,59548900000.0
146.236,408.071,10.0,0.0346082,559.257,8.23019e-06,0.000405547,2.89213e-05,6.17337e-06,0.0,1.87065e-08,0.000168628,0.798157,80535400000.0
147.36,449.391,10.0,0.0428629,414.0,2.178e-05,0.000632502,2.84109e-05,6.78635e-06,0.0,1.57475e-08,0.000176928,0.746497,95322800000.0
148.027,409.658,10.0,0.0423823,261.861,6.11785e-05,0.000580714,2.41126e-05,7.53504e-06,0.0,1.22937e-08,0.000150903,0.552775,99559300000.0
150.857,411.988,10.0,0.0379849,138.785,0.000176556,0.000638474,2.95296e-05,8.38329e-06,0.0,9.51113e-09,0.000144642,0.437926,92867300000.0
161.103,412.159,10.0,0.0175832,19.5919,0.000429537,0.000636252,3.80251e-05,1.0063e-05,0.0,7.84003e-09,0.000139635,0.506475,78269100000.0
174.571,433.942,10.0,0.014521,0.0,0.000861399,0.000752423,6.01291e-05,1.03056e-05,0.0,6.96236e-09,0.000143721,0.869377,61990100000.0
183.235,434.559,10.0,0.0131102,0.0,0.00159056,0.000857404,8.32386e-05,1.15041e-05,0.0,6.48092e-09,0.000141442,0.881601,45434200000.0
191.433,461.159,10.0,0.010412,0.0,0.00297392,0.000780211,8.15472e-05,1.47236e-05,0.0,6.27614e-09,0.00014938,0.884986,31375700000.0
199.753,461.135,10.0,0.000148509,0.0,0.00425036,0.000543053,7.04643e-05,1.68189e-05,0.0,6.27974e-09,0.000148389,0.808919,21378100000.0
205.947,469.988,10.0,4.79583e-07,0.0,0.00518748,0.000108298,9.61979e-06,1.08968e-05,0.0,6.40831e-09,0.000150292,0.76275,14904100000.0
212.002,435.453,10.0,5.27864e-09,0.0,0.00521434,1.03087e-05,1.06272e-07,0.0,0.0,6.5928e-09,0.000137852,0.648521,10899200000.0
216.555,450.962,10.0,2.20456e-13,0.0,0.0060018,1.06228e-05,2.93816e-12,0.0,0.0,6.80631e-09,0.00014241,0.622216,8651240000.0
220.118,460.438,10.0,3.54692e-19,0.0,0.00667643,1.39273e-05,4.97215e-16,0.0,0.0,7.02952e-09,0.000145353,0.586599,7916670000.0
222.358,514.474,10.0,1.61442e-20,0.0,0.00814501,1.83874e-05,2.36119e-17,0.0,0.0,7.25389e-09,0.000162299,0.598511,7777730000.0
223.591,572.82,10.0,2.90917e-21,0.0,0.00990182,2.42912e-05,4.27948e-18,0.0,0.0,7.46284e-09,0.00018085,0.611425,7545140000.0
224.851,615.595,10.0,1.26555e-21,0.0,0.0117354,3.30286e-05,1.5426e-18,0.0,0.0,7.66074e-09,0.00019429,0.611749,7392260000.0
225.387,623.593,10.0,5.83857e-20,0.0,0.0132828,5.00494e-05,7.2342e-17,0.0,0.0,7.83077e-09,0.000196308,0.584584,7107820000.0
226.185,650.737,10.0,1.2937e-19,0.0,0.0155788,8.57753e-05,1.61161e-16,0.0,0.0,7.92434e-09,0.000203283,0.560487,6548890000.0
228.22,647.486,10.0,7.83294e-20,0.0,0.0174728,0.000150826,9.58369e-17,0.0,0.0,7.90738e-09,0.00019921,0.487467,5816310000.0
229.884,644.654,10.0,1.04213e-20,0.0,0.0192817,0.000245873,1.10417e-17,0.0,0.0,7.81225e-09,0.000194928,0.41939,5171320000.0
231.01,642.635,10.0,0.0,0.0,0.0203465,0.000322043,6.34232e-24,0.0,0.0,7.70229e-09,0.000191754,0.372875,4764920000.0
231.154,635.546,10.0,0.0,0.0,0.020714,0.000338209,0.0,0.0,0.0,7.60941e-09,0.000188089,0.342322,4542000000.0
231.204,631.091,10.0,0.0,0.0,0.0214024,0.00032467,0.0,0.0,0.0,7.54096e-09,0.000185736,0.322073,4425880000.0
232.163,635.593,10.0,0.0,0.0,0.0227427,0.000275169,0.0,0.0,0.0,7.49154e-09,0.000186367,0.309323,4396840000.0
234.081,651.345,10.0,1.71255e-20,0.0,0.0242859,0.00018711,2.92791e-17,0.0,0.0,7.43485e-09,0.000190694,0.305423,4463300000.0
235.008,666.842,10.0,9.38631e-21,0.0,0.0257192,0.000128466,2.46971e-16,0.0,0.0,7.35663e-09,0.000195142,0.30544,4621190000.0
234.043,688.122,10.0,5.89581e-19,0.0,0.0276882,0.000121086,1.31879e-15,0.0,0.0,7.28958e-09,0.000201056,0.310108,4875090000.0
232.439,696.579,10.0,1.67961e-15,0.0,0.0299681,0.000135411,4.20018e-13,0.0,0.0,7.30137e-09,0.00020268,0.300743,5163160000.0
231.34,702.329,10.0,1.50262e-14,0.0,0.0323779,0.000177187,8.42572e-13,0.0,0.0,7.47634e-09,0.000203414,0.288671,5503070000.0
230.255,703.971,10.0,8.75616e-10,0.0,0.0337123,0.000263159,2.06749e-07,0.0,0.0,7.89967e-09,0.000203232,0.281169,5972420000.0
229.488,714.055,10.0,2.82297e-08,0.0,0.0345968,0.000407351,6.3458e-07,0.0,0.0,8.65786e-09,0.000205434,0.280888,6555390000.0
229.682,710.508,10.0,8.29516e-08,0.0,0.0336581,0.000583519,1.30399e-06,2.71041e-06,0.0,9.8247e-09,0.000203859,0.279062,7242260000.0
228.638,712.935,10.0,6.52145e-05,0.0,0.0321185,0.000795059,6.8217e-06,5.84992e-06,0.0,1.15029e-08,0.000203797,0.2828,8070810000.0
226.111,722.789,10.0,0.000203528,0.0,0.0300266,0.00109755,1.54875e-05,4.77589e-06,0.0,1.36966e-08,0.000205274,0.287424,8917050000.0
223.161,731.941,10.0,0.000404828,0.0,0.0274939,0.00172056,2.63892e-05,4.35275e-06,0.0,1.6184e-08,0.000205891,0.287264,9652230000.0
220.352,734.19,10.0,0.00127811,0.0,0.0264326,0.00282355,4.7705e-05,1.09989e-05,0.0,1.8565e-08,0.000204022,0.277624,10124100000.0
218.348,754.127,10.0,0.00362516,0.0,0.029562,0.00412028,6.10199e-05,1.43814e-05,0.0,2.0511e-08,0.000206956,0.269434,10305000000.0
212.902,766.585,10.0,0.0123461,0.0,0.0321352,0.00516649,8.00232e-05,8.64212e-06,1.0,2.18514e-08,0.000208697,0.269435,10292600000.0
214.759,765.315,10.0,0.0288063,0.0,0.0349174,0.00574245,7.28886e-05,1.86783e-05,0.0,2.25806e-08,0.00020739,0.261319,10075100000.0
208.991,724.129,10.0,3.97308,0.0,0.0324641,0.00578993,0.000108643,2.74996e-05,0.0,2.2717e-08,0.000195907,0.249868,9654300000.0
205.641,653.255,10.0,0.13058,0.0,0.0297406,0.00523703,0.000116878,3.22725e-05,1.0,2.2591e-08,0.000176398,0.226077,9118370000.0
202.195,579.166,10.0,0.0358143,0.0,0.0238127,0.00461739,0.000134775,2.74864e-05,1.0,2.30906e-08,0.000156483,0.20506,8788960000.0
141.112,291.563,10.0,3.23983,2628.9,1.00957e-06,2.21888e-05,6.06388e-06,5.18135e-06,0.0,2.41141e-08,0.00020554,1.10154,14094500000.0
141.667,363.757,10.0,0.0302016,693.585,1.03494e-06,5.91495e-05,9.96041e-06,5.82992e-06,0.0,2.29713e-08,0.000274723,1.44875,14151300000.0
142.175,330.166,10.0,0.0426009,688.233,1.20702e-06,6.41221e-05,1.05489e-05,5.99985e-06,0.0,2.25948e-08,0.000209721,1.24839,16987100000.0
143.113,349.97,10.0,0.0661071,643.721,1.5985e-06,0.000103801,1.29076e-05,5.68955e-06,0.0,2.20348e-08,0.000196134,1.27256,25027800000.0
144.295,389.579,10.0,0.0701371,638.333,2.36526e-06,0.000185207,1.79469e-05,5.45607e-06,0.0,2.14463e-08,0.000194016,1.26146,39588900000.0
145.433,419.532,10.0,0.0329624,678.422,4.01773e-06,0.000288554,2.31076e-05,5.74408e-06,0.0,2.03706e-08,0.000188558,1.02871,59497600000.0
146.139,483.367,10.0,0.0334365,548.495,8.62627e-06,0.000530525,2.51917e-05,6.0734e-06,0.0,1.85069e-08,0.000203774,0.937233,79786500000.0
147.12,426.809,10.0,0.0426375,408.44,2.01609e-05,0.000532631,2.47678e-05,6.5501e-06,0.0,1.56224e-08,0.000166257,0.705241,93932200000.0
148.344,442.401,10.0,0.0406272,265.186,5.85311e-05,0.00064111,2.12589e-05,7.18157e-06,0.0,1.23155e-08,0.000164476,0.566752,98282600000.0
150.916,459.852,10.0,0.0412926,139.078,0.000182502,0.000736322,2.71632e-05,7.9367e-06,0.0,9.6324e-09,0.000164167,0.43165,91309000000.0
162.055,445.904,10.0,0.0223983,21.8093,0.000424472,0.000689013,3.31252e-05,9.54478e-06,0.0,7.99505e-09,0.000152533,0.549824,78705500000.0
177.42,413.958,10.0,0.0159174,0.0,0.000812211,0.000654818,4.6369e-05,1.04858e-05,0.0,7.0961e-09,0.000136333,0.828088,61334300000.0
184.9,441.465,10.0,0.0190122,0.0,0.00165389,0.000848286,7.33628e-05,1.32337e-05,0.0,6.59656e-09,0.000143817,0.881407,44865200000.0
191.546,493.781,10.0,0.0142566,0.0,0.00319583,0.00092158,9.04891e-05,1.52647e-05,0.0,6.40058e-09,0.000160726,0.932244,31607000000.0
199.279,507.61,10.0,0.000188703,0.0,0.00467288,0.000772496,8.1745e-05,1.25021e-05,0.0,6.43417e-09,0.000164267,0.890509,22067200000.0
206.143,477.811,10.0,1.93187e-07,0.0,0.00522382,0.000154246,9.46456e-06,8.60924e-06,0.0,6.59364e-09,0.000152864,0.774135,15587000000.0
212.135,457.094,10.0,1.38378e-08,0.0,0.00547626,1.63431e-05,3.11717e-07,0.0,0.0,6.81985e-09,0.000144946,0.683919,11489700000.0
216.091,455.848,10.0,1.71766e-10,0.0,0.0058548,1.26094e-05,2.16501e-10,0.0,0.0,7.07875e-09,0.000143781,0.633098,9237920000.0
220.449,451.155,10.0,6.2305e-18,0.0,0.00625678,1.61076e-05,5.56529e-15,0.0,0.0,7.3415e-09,0.000141589,0.558654,8012260000.0
225.314,495.437,10.0,3.06323e-20,0.0,0.00776993,2.15667e-05,3.99284e-17,0.0,0.0,7.58194e-09,0.000155511,0.531277,7497770000.0
226.469,574.626,10.0,1.00982e-20,0.0,0.01005,2.84222e-05,1.27025e-17,0.0,0.0,7.80039e-09,0.000180369,0.560617,7330150000.0
228.483,462.58,10.0,1.76459e-20,0.0,0.00845021,3.87219e-05,2.20778e-17,0.0,0.0,7.98331e-09,0.000144782,0.418437,6859990000.0
232.568,617.478,10.0,6.31207e-21,0.0,0.0137137,6.30101e-05,8.28405e-18,0.0,0.0,8.14878e-09,0.000193681,0.506481,6470770000.0
233.448,639.8,10.0,2.11255e-21,0.0,0.0160286,0.000106903,2.63389e-18,0.0,0.0,8.21319e-09,0.000199057,0.47163,6171980000.0
233.306,648.794,10.0,1.28019e-21,0.0,0.0181442,0.000170662,1.56947e-18,0.0,0.0,8.17925e-09,0.000199101,0.434455,5627680000.0
233.027,649.276,10.0,1.70198e-22,0.0,0.0198206,0.00024161,1.8113e-19,0.0,0.0,8.06973e-09,0.000196094,0.40132,5146010000.0
233.807,650.176,10.0,0.0,0.0,0.0208269,0.000290473,0.0,0.0,0.0,7.93266e-09,0.0001939,0.371266,4798170000.0
235.206,649.806,10.0,0.0,0.0,0.0213851,0.000315473,0.0,0.0,0.0,7.80144e-09,0.000192188,0.343041,4611550000.0
236.158,658.331,10.0,0.0,0.0,0.0224433,0.000337778,0.0,0.0,0.0,7.69896e-09,0.000193474,0.324939,4528350000.0
236.36,660.374,10.0,0.0,0.0,0.0236206,0.000313828,0.0,0.0,0.0,7.62538e-09,0.000193086,0.308844,4480480000.0
236.916,666.661,10.0,1.31481e-21,0.0,0.025089,0.000212019,1.61707e-18,0.0,0.0,7.55155e-09,0.000194355,0.298313,4491990000.0
236.764,678.85,10.0,7.95478e-21,0.0,0.0267274,0.000100486,1.02915e-17,0.0,0.0,7.45631e-09,0.000197647,0.294248,4616570000.0
235.542,700.421,10.0,3.41063e-18,0.0,0.0291072,6.41277e-05,1.56102e-15,0.0,0.0,7.37209e-09,0.000203404,0.294774,4822480000.0
234.552,706.109,10.0,8.83497e-17,0.0,0.0323298,7.57193e-05,2.25335e-14,0.0,0.0,7.37251e-09,0.000204058,0.281273,5082080000.0
233.409,715.553,10.0,3.496e-12,0.0,0.0363981,0.000104882,1.81386e-11,0.0,0.0,7.54105e-09,0.00020571,0.269731,5422980000.0
231.449,718.34,10.0,1.46962e-11,0.0,0.0383555,0.000161516,6.11934e-09,0.0,0.0,7.96152e-09,0.000206018,0.2654,5874620000.0
230.361,716.56,10.0,4.33538e-10,0.0,0.0382963,0.000268914,7.6031e-08,0.0,0.0,8.7056e-09,0.000205176,0.264328,6417400000.0
230.693,725.953,10.0,3.7683e-08,0.0,0.0379271,0.000425335,4.22058e-07,0.0,0.0,9.84009e-09,0.00020727,0.269297,7074880000.0
229.754,729.841,10.0,3.68981e-05,0.0,0.0359793,0.000662893,5.71444e-06,6.22802e-06,0.0,1.146e-08,0.000207786,0.275124,7887750000.0
227.434,730.502,10.0,0.000185132,0.0,0.0327018,0.000976399,1.27868e-05,5.30979e-06,0.0,1.35718e-08,0.000207048,0.279768,8736280000.0
224.813,731.535,10.0,0.000287759,0.0,0.0291895,0.00159122,2.107e-05,5.00465e-06,0.0,1.59926e-08,0.000205672,0.280507,9529940000.0
222.074,745.09,10.0,0.000882668,0.0,0.0280662,0.00273324,3.84165e-05,1.57102e-05,0.0,1.83677e-08,0.000207173,0.279542,10095000000.0
219.971,753.776,10.0,0.00345313,0.0,0.0298193,0.00390131,5.03611e-05,1.5902e-05,0.0,2.03491e-08,0.000207108,0.269052,10353800000.0
214.645,769.267,10.0,0.0323231,0.0,0.0324531,0.005024,7.27335e-05,1.09065e-05,0.0,2.17588e-08,0.000209536,0.269179,10327400000.0
212.315,767.771,10.0,0.0175247,0.0,0.0351898,0.00576323,7.5243e-05,8.82116e-06,1.0,2.25511e-08,0.000208117,0.265268,10096800000.0
209.216,721.559,10.0,5.54897,0.0,0.0322024,0.00576928,0.000106758,2.40798e-05,0.0,2.27226e-08,0.000195258,0.248662,9657170000.0
205.982,711.425,10.0,0.158823,0.0,0.035104,0.00609602,0.000115586,3.03812e-05,1.0,2.26105e-08,0.00019177,0.245808,9095960000.0
202.195,578.851,10.0,0.0358143,0.0,0.0237869,0.00461296,0.000134775,2.74864e-05,1.0,2.30905e-08,0.0001564,0.204948,8788960000.0
141.112,294.781,10.0,3.23983,2628.9,1.01037e-06,2.2509e-05,6.0639e-06,5.18135e-06,0.0,2.41153e-08,0.000208246,1.11369,14094500000.0
141.684,362.306,10.0,0.0255137,692.429,1.04157e-06,5.72559e-05,9.84731e-06,5.77845e-06,0.0,2.29647e-08,0.000272285,1.46591,14355800000.0
142.2,332.631,10.0,0.035831,665.746,1.22053e-06,6.2957e-05,1.03099e-05,5.99904e-06,0.0,2.25657e-08,0.000211072,1.25697,17309100000.0
143.199,358.475,10.0,0.0637539,643.569,1.61317e-06,0.000106519,1.28882e-05,5.61707e-06,0.0,2.19663e-08,0.000201235,1.31662,25336000000.0
144.382,390.814,10.0,0.0718641,634.688,2.36417e-06,0.000178671,1.75009e-05,5.41429e-06,0.0,2.12991e-08,0.000193685,1.27865,39982500000.0
145.853,407.77,10.0,0.0463556,595.343,3.94977e-06,0.000256053,2.21351e-05,5.70561e-06,0.0,2.01455e-08,0.000180546,1.0547,60465900000.0
146.771,419.101,10.0,0.0311656,511.852,8.03112e-06,0.000358329,2.38977e-05,6.06691e-06,0.0,1.82817e-08,0.000171742,0.828678,80129400000.0
146.986,402.501,10.0,0.0392369,407.029,1.8528e-05,0.000434763,2.32703e-05,6.53088e-06,0.0,1.55245e-08,0.000154623,0.657553,92183500000.0
148.146,465.935,10.0,0.037641,273.351,5.28398e-05,0.000656657,2.05448e-05,7.16637e-06,0.0,1.23842e-08,0.000172457,0.565597,98408300000.0
150.428,461.796,10.0,0.0392292,149.953,0.000148266,0.000671601,2.3412e-05,7.89072e-06,0.0,9.78221e-09,0.000163445,0.367988,91393800000.0
161.089,473.83,10.0,0.0303867,24.7561,0.000402397,0.000718261,3.27026e-05,8.70806e-06,0.0,8.15535e-09,0.000162469,0.532455,78471000000.0
178.105,420.902,10.0,0.0117404,0.0,0.000795462,0.000617272,3.93686e-05,9.64355e-06,0.0,7.22429e-09,0.000138489,0.836025,61988700000.0
186.663,437.293,10.0,0.00991925,0.0,0.00163681,0.000904014,7.72465e-05,1.27779e-05,0.0,6.7159e-09,0.000142109,0.859758,45157600000.0
194.37,472.082,10.0,0.00302159,0.0,0.00305947,0.00106366,0.00010451,1.44214e-05,0.0,6.53008e-09,0.000153057,0.874146,31721700000.0
202.033,509.428,10.0,1.60385e-06,0.0,0.00473607,0.000554483,3.78291e-05,1.69588e-05,0.0,6.57944e-09,0.000164688,0.877824,22378200000.0
208.876,465.859,10.0,8.66703e-08,0.0,0.00502887,6.31463e-05,2.61858e-06,1.47996e-05,0.0,6.75566e-09,0.000148547,0.747793,15982700000.0
213.754,476.665,10.0,1.10346e-10,0.0,0.00563311,1.26043e-05,4.87447e-08,0.0,0.0,7.01418e-09,0.000151111,0.713173,12112800000.0
217.29,474.056,10.0,8.17885e-16,0.0,0.0061199,1.3193e-05,1.48046e-10,0.0,0.0,7.31378e-09,0.000149214,0.637219,9511810000.0
220.735,454.372,10.0,1.21411e-17,0.0,0.00638426,1.80303e-05,2.49748e-14,0.0,0.0,7.61283e-09,0.000142054,0.522427,7812370000.0
225.495,450.115,10.0,5.4861e-20,0.0,0.00696408,2.50724e-05,6.51027e-17,0.0,0.0,7.85897e-09,0.00014038,0.444972,6790630000.0
